1492435800000, 18.625
1492522200000, 18.562
1492608600000, 18.562
1492695000000, 18.375
1492781400000, 18.437
1493040600000, 18.375
1493127000000, 18.437
1493213400000, 18.437
1493299800000, 18.375
1493386200000, 18.375
1493645400000, 18.375
1493731800000, 18.437
